MaNV,NgayThang,Nam,PhongBan,ChucDanh,CapBacCongViec,Tuoi,KhoangCachTuNha,SoLuongDuAn,SoGioTrungBinhThang,LamThemGio,DiemDanhGiaHieuSuat,DiemHaiLongCongViec,DiemHaiLongMoiTruong,ThuNhapThang,SoNamTaiCongTy,SoNamTuLanThangChucCuoi,DuocThangChucNamTruoc,ThucTeNghiViec,XacSuatNghiViec,DiemNguyCo,DuDoanNghiViec,NguongDuDoan,MucRuiRo,ThuTuRuiRo,LaRuiRoCao,XepHangNguyCo,PhanViNguyCo,MoHinh,PhienBanMoHinh
9445,2025-01-01,2025,Sales,Sales Executive,2,55,17,5,182,False,3,3,3,28357000,12,12,False,0,0.09041335347593565,9.04,0,0.16908819344089202,Thấp,1,0,3255,26.56,Random Forest,RF_2025_V1
9446,2025-01-01,2025,Information Technology,Data Analyst,1,36,1,4,175,False,4,4,4,10826000,2,2,False,0,0.06749659984021911,6.75,0,0.16908819344089202,Thấp,1,0,4073,8.1,Random Forest,RF_2025_V1
9449,2025-01-01,2025,Information Technology,QA Engineer,4,45,15,3,232,False,4,4,3,54697000,14,6,False,0,0.17423485455491503,17.42,1,0.16908819344089202,Cao,3,1,1422,67.93,Random Forest,RF_2025_V1
9450,2025-01-01,2025,Marketing,Digital Marketing Specialist,1,25,5,4,219,True,4,3,1,8803000,3,3,False,0,0.18144571409062865,18.14,1,0.16908819344089202,Cao,3,1,1314,70.37,Random Forest,RF_2025_V1
9452,2025-01-01,2025,Sales,Sales Representative,4,50,17,4,192,False,3,1,4,57906000,15,2,False,0,0.1331341985430674,13.31,0,0.16908819344089202,Trung bình,2,0,2159,51.3,Random Forest,RF_2025_V1
9453,2025-01-01,2025,Operations,Operations Manager,1,48,20,3,179,True,4,2,4,10326000,2,2,False,0,0.21379280882172627,21.38,1,0.16908819344089202,Cao,3,1,988,77.73,Random Forest,RF_2025_V1
9455,2025-01-01,2025,Finance,Internal Auditor,5,26,6,2,205,True,3,4,3,77742000,5,3,False,0,0.12982196815802557,12.98,0,0.16908819344089202,Trung bình,2,0,2247,49.31,Random Forest,RF_2025_V1
9456,2025-01-01,2025,Sales,Account Manager,4,25,34,3,212,True,4,1,2,48623000,4,3,False,1,0.2544963271055716,25.45,1,0.16908819344089202,Cao,3,1,616,86.12,Random Forest,RF_2025_V1
9463,2025-01-01,2025,Sales,Sales Representative,2,35,27,1,163,False,3,2,1,18829000,1,1,False,0,0.16143960180484315,16.14,0,0.16908819344089202,Trung bình,2,0,1593,64.07,Random Forest,RF_2025_V1
9464,2025-01-01,2025,Operations,Procurement Specialist,1,50,23,4,197,False,4,2,3,9989000,1,1,False,0,0.11267097678023025,11.27,0,0.16908819344089202,Trung bình,2,0,2668,39.81,Random Forest,RF_2025_V1
9465,2025-01-01,2025,Operations,Warehouse Supervisor,3,46,31,2,185,False,3,3,4,24649000,3,3,False,0,0.07082236892114416,7.08,0,0.16908819344089202,Thấp,1,0,3971,10.4,Random Forest,RF_2025_V1
9466,2025-01-01,2025,Sales,Account Manager,3,31,22,4,192,False,3,2,4,24199000,1,1,False,0,0.11665411925556311,11.67,0,0.16908819344089202,Trung bình,2,0,2544,42.61,Random Forest,RF_2025_V1
9468,2025-01-01,2025,Sales,Account Manager,3,38,11,1,199,True,3,1,3,27266000,5,4,False,0,0.26614097992983565,26.61,1,0.16908819344089202,Cao,3,1,526,88.15,Random Forest,RF_2025_V1
9469,2025-01-01,2025,Marketing,Content Specialist,2,48,19,6,223,True,4,3,3,21384000,10,5,False,0,0.27522382259260153,27.52,1,0.16908819344089202,Cao,3,1,462,89.6,Random Forest,RF_2025_V1
9470,2025-01-01,2025,Finance,Internal Auditor,4,34,4,5,228,True,4,4,4,75070000,6,6,False,0,0.26265918799064386,26.27,1,0.16908819344089202,Cao,3,1,560,87.38,Random Forest,RF_2025_V1
9471,2025-01-01,2025,Operations,Operations Manager,4,28,20,5,186,False,4,4,2,64750000,5,5,False,0,0.1171612769754398,11.72,0,0.16908819344089202,Trung bình,2,0,2530,42.92,Random Forest,RF_2025_V1
9472,2025-01-01,2025,Human Resources,Recruiter,1,26,22,4,172,False,4,4,3,13363000,4,4,False,0,0.07713704091555426,7.71,0,0.16908819344089202,Thấp,1,0,3741,15.59,Random Forest,RF_2025_V1
9473,2025-01-01,2025,Human Resources,C&B Specialist,2,43,4,3,214,False,4,3,2,19971000,1,1,False,1,0.1089381870165079,10.89,0,0.16908819344089202,Trung bình,2,0,2779,37.31,Random Forest,RF_2025_V1
9474,2025-01-01,2025,Human Resources,HR Executive,1,33,37,4,239,False,3,4,3,20529000,7,7,False,0,0.14039515068784808,14.04,0,0.16908819344089202,Trung bình,2,0,1969,55.59,Random Forest,RF_2025_V1
9477,2025-01-01,2025,Information Technology,Data Analyst,1,54,37,5,207,False,3,4,4,18611000,10,10,False,0,0.08718448577525739,8.72,0,0.16908819344089202,Thấp,1,0,3341,24.62,Random Forest,RF_2025_V1
9478,2025-01-01,2025,Marketing,Content Specialist,2,34,2,6,227,True,3,4,2,27334000,6,6,False,1,0.3398754036130461,33.99,1,0.16908819344089202,Cao,3,1,188,95.78,Random Forest,RF_2025_V1
9480,2025-01-01,2025,Operations,Operations Manager,1,35,32,2,155,False,3,2,3,11569000,3,3,False,0,0.09437288225940739,9.44,0,0.16908819344089202,Thấp,1,0,3126,29.47,Random Forest,RF_2025_V1
9481,2025-01-01,2025,Information Technology,Data Analyst,4,37,14,1,160,False,2,2,3,35000000,12,0,True,0,0.13765976739119068,13.77,0,0.16908819344089202,Trung bình,2,0,2041,53.96,Random Forest,RF_2025_V1
9482,2025-01-01,2025,Sales,Account Manager,3,31,24,3,229,True,3,2,2,24136000,11,0,True,0,0.40325565269907554,40.33,1,0.16908819344089202,Cao,3,1,50,98.89,Random Forest,RF_2025_V1
9483,2025-01-01,2025,Operations,Operations Manager,1,42,31,5,202,False,4,4,3,11698000,3,3,False,0,0.06835880821782361,6.84,0,0.16908819344089202,Thấp,1,0,4049,8.64,Random Forest,RF_2025_V1
9484,2025-01-01,2025,Operations,Operations Manager,1,51,32,5,194,False,3,3,4,7717000,1,1,False,0,0.08687656609528692,8.69,0,0.16908819344089202,Thấp,1,0,3351,24.4,Random Forest,RF_2025_V1
9485,2025-01-01,2025,Human Resources,HR Manager,2,42,5,4,170,False,4,2,3,22511000,13,5,False,1,0.12701154495183928,12.7,0,0.16908819344089202,Trung bình,2,0,2299,48.14,Random Forest,RF_2025_V1
9493,2025-01-01,2025,Sales,Sales Representative,2,46,14,3,199,False,3,3,1,24442000,7,7,False,1,0.11087210618945216,11.09,0,0.16908819344089202,Trung bình,2,0,2730,38.41,Random Forest,RF_2025_V1
9496,2025-01-01,2025,Sales,Sales Representative,2,29,12,3,205,False,3,1,1,12708000,3,1,False,0,0.144696489063608,14.47,0,0.16908819344089202,Trung bình,2,0,1882,57.55,Random Forest,RF_2025_V1
9497,2025-01-01,2025,Finance,Finance Manager,3,48,12,1,144,False,3,4,2,33157000,10,4,False,0,0.10233819191383951,10.23,0,0.16908819344089202,Trung bình,2,0,2939,33.69,Random Forest,RF_2025_V1
9498,2025-01-01,2025,Information Technology,System Administrator,2,25,6,1,220,True,3,1,2,16692000,3,3,False,0,0.34509286685343343,34.51,1,0.16908819344089202,Cao,3,1,171,96.16,Random Forest,RF_2025_V1
9501,2025-01-01,2025,Information Technology,QA Engineer,3,48,14,4,195,True,2,3,2,21832000,13,1,False,0,0.17511316301926658,17.51,1,0.16908819344089202,Cao,3,1,1405,68.31,Random Forest,RF_2025_V1
9502,2025-01-01,2025,Finance,Internal Auditor,3,31,24,3,209,True,3,3,4,32761000,5,5,False,0,0.18876972809900255,18.88,1,0.16908819344089202,Cao,3,1,1240,72.04,Random Forest,RF_2025_V1
9503,2025-01-01,2025,Information Technology,Data Analyst,2,41,26,4,183,False,3,2,2,25472000,5,5,False,0,0.18638326144453424,18.64,1,0.16908819344089202,Cao,3,1,1265,71.47,Random Forest,RF_2025_V1
9504,2025-01-01,2025,Information Technology,QA Engineer,2,27,33,6,187,True,5,3,3,21919000,4,4,False,0,0.2147861276988505,21.48,1,0.16908819344089202,Cao,3,1,978,77.95,Random Forest,RF_2025_V1
9505,2025-01-01,2025,Human Resources,HR Manager,1,31,12,1,167,False,2,4,1,9780000,3,3,False,0,0.07476789087762355,7.48,0,0.16908819344089202,Thấp,1,0,3828,13.63,Random Forest,RF_2025_V1
9507,2025-01-01,2025,Operations,Operations Executive,3,39,8,3,182,False,3,4,4,23748000,2,2,False,0,0.06746130532808853,6.75,0,0.16908819344089202,Thấp,1,0,4075,8.06,Random Forest,RF_2025_V1
9510,2025-01-01,2025,Marketing,Marketing Manager,2,47,3,1,196,False,4,3,3,31011000,12,12,False,0,0.07016716142870932,7.02,0,0.16908819344089202,Thấp,1,0,3991,9.95,Random Forest,RF_2025_V1
9512,2025-01-01,2025,Sales,Sales Representative,3,38,28,1,185,False,4,3,1,23917000,3,2,False,0,0.08205445745522652,8.21,0,0.16908819344089202,Thấp,1,0,3524,20.49,Random Forest,RF_2025_V1
9513,2025-01-01,2025,Human Resources,Recruiter,1,31,14,2,211,True,3,4,3,12061000,3,3,False,0,0.12532777919898466,12.53,0,0.16908819344089202,Trung bình,2,0,2328,47.48,Random Forest,RF_2025_V1
9515,2025-01-01,2025,Sales,Sales Executive,2,46,3,4,198,False,4,2,4,17135000,8,4,False,0,0.1335507408703659,13.36,0,0.16908819344089202,Trung bình,2,0,2145,51.61,Random Forest,RF_2025_V1
9516,2025-01-01,2025,Sales,Account Manager,2,49,16,2,218,False,2,2,3,14804000,5,1,False,0,0.1636937180808518,16.37,0,0.16908819344089202,Trung bình,2,0,1564,64.73,Random Forest,RF_2025_V1
9519,2025-01-01,2025,Marketing,Content Specialist,1,25,40,1,179,False,4,3,4,10029000,2,2,False,0,0.0563512672936312,5.64,0,0.16908819344089202,Thấp,1,0,4369,1.42,Random Forest,RF_2025_V1
9521,2025-01-01,2025,Finance,Finance Manager,1,41,6,4,193,False,4,4,2,9914000,1,1,False,0,0.09213221633092994,9.21,0,0.16908819344089202,Thấp,1,0,3193,27.96,Random Forest,RF_2025_V1
9522,2025-01-01,2025,Operations,Operations Executive,1,52,36,1,178,False,3,3,4,13240000,5,5,False,0,0.09222714811208738,9.22,0,0.16908819344089202,Thấp,1,0,3190,28.03,Random Forest,RF_2025_V1
9523,2025-01-01,2025,Human Resources,C&B Specialist,3,34,18,3,166,False,3,4,4,25187000,4,2,False,0,0.058787131916340364,5.88,0,0.16908819344089202,Thấp,1,0,4323,2.46,Random Forest,RF_2025_V1
9524,2025-01-01,2025,Marketing,Marketing Manager,2,29,31,6,240,True,4,2,2,12824000,3,1,False,1,0.42075837718211856,42.08,1,0.16908819344089202,Cao,3,1,27,99.41,Random Forest,RF_2025_V1
9527,2025-01-01,2025,Operations,Operations Manager,2,45,22,5,197,True,3,1,4,24403000,3,3,False,0,0.21936678897057874,21.94,1,0.16908819344089202,Cao,3,1,926,79.12,Random Forest,RF_2025_V1
9530,2025-01-01,2025,Marketing,Content Specialist,2,26,7,3,203,False,3,3,1,24763000,3,3,False,0,0.08566982489351738,8.57,0,0.16908819344089202,Thấp,1,0,3394,23.43,Random Forest,RF_2025_V1
9532,2025-01-01,2025,Marketing,Marketing Manager,5,49,5,5,222,False,5,3,2,114588000,15,2,False,0,0.18039764556063842,18.04,1,0.16908819344089202,Cao,3,1,1331,69.98,Random Forest,RF_2025_V1
9534,2025-01-01,2025,Sales,Sales Supervisor,1,26,7,3,239,True,2,2,2,11399000,4,4,False,0,0.4258167424938908,42.58,1,0.16908819344089202,Cao,3,1,23,99.5,Random Forest,RF_2025_V1
9536,2025-01-01,2025,Operations,Procurement Specialist,4,48,10,1,201,True,3,2,4,55764000,9,4,False,0,0.2618504095404158,26.19,1,0.16908819344089202,Cao,3,1,565,87.27,Random Forest,RF_2025_V1
9539,2025-01-01,2025,Finance,Finance Manager,3,30,21,3,226,True,4,4,4,22237000,8,1,False,0,0.21153767912332266,21.15,1,0.16908819344089202,Cao,3,1,1016,77.09,Random Forest,RF_2025_V1
9542,2025-01-01,2025,Information Technology,IT Support,2,49,13,3,171,False,4,1,4,18460000,14,6,False,0,0.13606471752896449,13.61,0,0.16908819344089202,Trung bình,2,0,2085,52.97,Random Forest,RF_2025_V1
9543,2025-01-01,2025,Finance,Accountant,3,27,15,2,220,True,5,2,1,31565000,4,3,False,1,0.36329881102923606,36.33,1,0.16908819344089202,Cao,3,1,124,97.22,Random Forest,RF_2025_V1
9546,2025-01-01,2025,Sales,Sales Representative,2,53,12,2,239,True,3,4,4,16963000,11,1,False,1,0.1968840215027886,19.69,1,0.16908819344089202,Cao,3,1,1166,73.71,Random Forest,RF_2025_V1
9547,2025-01-01,2025,Finance,Finance Manager,1,41,27,4,182,False,2,3,4,8046000,1,1,False,0,0.07591348411510407,7.59,0,0.16908819344089202,Thấp,1,0,3785,14.6,Random Forest,RF_2025_V1
9549,2025-01-01,2025,Finance,Accountant,3,36,28,3,158,False,5,1,3,42481000,5,5,False,0,0.13379807819243644,13.38,0,0.16908819344089202,Trung bình,2,0,2138,51.77,Random Forest,RF_2025_V1
9552,2025-01-01,2025,Human Resources,HR Executive,2,35,9,5,213,True,4,4,1,18473000,8,4,False,0,0.22746920262866552,22.75,1,0.16908819344089202,Cao,3,1,846,80.93,Random Forest,RF_2025_V1
9554,2025-01-01,2025,Operations,Warehouse Supervisor,3,36,14,5,197,False,4,3,4,24940000,15,4,False,0,0.11055751562956875,11.06,0,0.16908819344089202,Trung bình,2,0,2738,38.23,Random Forest,RF_2025_V1
9556,2025-01-01,2025,Finance,Internal Auditor,4,31,21,1,183,False,4,4,2,37035000,8,1,False,0,0.0928101596672208,9.28,0,0.16908819344089202,Thấp,1,0,3165,28.59,Random Forest,RF_2025_V1
9560,2025-01-01,2025,Finance,Financial Analyst,1,49,22,4,188,False,4,2,2,10422000,4,4,False,0,0.20607183808017748,20.61,1,0.16908819344089202,Cao,3,1,1079,75.67,Random Forest,RF_2025_V1
9561,2025-01-01,2025,Sales,Sales Representative,2,53,40,1,190,False,3,1,4,20168000,1,1,False,0,0.10594787414887988,10.59,0,0.16908819344089202,Trung bình,2,0,2864,35.39,Random Forest,RF_2025_V1
9565,2025-01-01,2025,Human Resources,HR Executive,2,39,14,1,179,False,4,3,2,12000000,1,0,True,0,0.1064686945177501,10.65,0,0.16908819344089202,Trung bình,2,0,2854,35.61,Random Forest,RF_2025_V1
9567,2025-01-01,2025,Sales,Account Manager,3,47,35,5,239,True,4,2,2,26493000,8,1,False,1,0.4114544088490329,41.15,1,0.16908819344089202,Cao,3,1,30,99.35,Random Forest,RF_2025_V1
9568,2025-01-01,2025,Operations,Warehouse Supervisor,1,26,40,4,201,False,4,4,3,10985000,1,1,False,0,0.08401036340794979,8.4,0,0.16908819344089202,Thấp,1,0,3460,21.94,Random Forest,RF_2025_V1
9569,2025-01-01,2025,Sales,Sales Supervisor,1,29,39,4,182,True,2,4,1,11150000,3,3,False,0,0.1569782266977973,15.7,0,0.16908819344089202,Trung bình,2,0,1668,62.38,Random Forest,RF_2025_V1
9570,2025-01-01,2025,Sales,Sales Representative,5,29,25,6,192,False,4,3,2,57612000,9,1,False,0,0.0985522137444757,9.86,0,0.16908819344089202,Thấp,1,0,3039,31.44,Random Forest,RF_2025_V1
9573,2025-01-01,2025,Finance,Financial Analyst,3,28,16,8,213,True,3,1,4,20000000,3,0,True,0,0.2484637947726876,24.85,1,0.16908819344089202,Cao,3,1,672,84.86,Random Forest,RF_2025_V1
9575,2025-01-01,2025,Information Technology,System Administrator,3,37,24,1,217,True,3,3,4,32634000,12,6,False,1,0.19202002990768086,19.2,1,0.16908819344089202,Cao,3,1,1208,72.76,Random Forest,RF_2025_V1
9576,2025-01-01,2025,Finance,Internal Auditor,1,28,37,2,200,True,4,4,4,17016000,7,7,False,1,0.17756440600679926,17.76,1,0.16908819344089202,Cao,3,1,1368,69.15,Random Forest,RF_2025_V1
9579,2025-01-01,2025,Marketing,Marketing Manager,1,49,30,4,222,True,3,2,1,14062000,8,8,False,0,0.4051651413811921,40.52,1,0.16908819344089202,Cao,3,1,45,99.01,Random Forest,RF_2025_V1
9581,2025-01-01,2025,Information Technology,Data Analyst,2,36,7,7,238,False,3,3,2,14862000,2,2,False,0,0.19868297140814567,19.87,1,0.16908819344089202,Cao,3,1,1147,74.14,Random Forest,RF_2025_V1
9582,2025-01-01,2025,Sales,Sales Executive,2,44,12,2,148,False,3,4,3,18873000,3,3,False,0,0.056209622835530444,5.62,0,0.16908819344089202,Thấp,1,0,4370,1.4,Random Forest,RF_2025_V1
9584,2025-01-01,2025,Information Technology,IT Support,1,31,7,1,190,False,2,4,4,11242000,1,1,False,0,0.07827872837140833,7.83,0,0.16908819344089202,Thấp,1,0,3697,16.59,Random Forest,RF_2025_V1
9588,2025-01-01,2025,Finance,Accountant,3,38,13,3,213,False,3,4,1,22602000,8,1,False,0,0.0886197041374276,8.86,0,0.16908819344089202,Thấp,1,0,3303,25.48,Random Forest,RF_2025_V1
9589,2025-01-01,2025,Marketing,Content Specialist,1,25,5,1,181,False,2,2,2,8678000,1,1,False,0,0.14441051820038373,14.44,0,0.16908819344089202,Trung bình,2,0,1884,57.5,Random Forest,RF_2025_V1
9590,2025-01-01,2025,Marketing,Marketing Executive,3,43,5,3,183,False,4,1,4,40141000,4,4,False,0,0.11561714788391171,11.56,0,0.16908819344089202,Trung bình,2,0,2578,41.84,Random Forest,RF_2025_V1
9592,2025-01-01,2025,Human Resources,HR Manager,2,28,6,4,223,True,4,4,2,14170000,1,1,False,0,0.27074564628690684,27.07,1,0.16908819344089202,Cao,3,1,490,88.96,Random Forest,RF_2025_V1
9595,2025-01-01,2025,Operations,Operations Executive,2,51,7,1,191,True,3,3,2,13700000,1,1,False,0,0.16964963744914086,16.96,1,0.16908819344089202,Cao,3,1,1482,66.58,Random Forest,RF_2025_V1
9596,2025-01-01,2025,Sales,Sales Supervisor,2,43,33,4,205,False,3,2,1,22539000,3,3,False,0,0.1465051585604788,14.65,0,0.16908819344089202,Trung bình,2,0,1856,58.14,Random Forest,RF_2025_V1
9597,2025-01-01,2025,Sales,Sales Executive,3,52,33,8,202,False,3,3,3,28361000,8,2,False,0,0.08673438331749111,8.67,0,0.16908819344089202,Thấp,1,0,3362,24.15,Random Forest,RF_2025_V1
9601,2025-01-01,2025,Marketing,Digital Marketing Specialist,3,34,3,8,246,True,2,4,4,33058000,5,3,False,0,0.24137718485491372,24.14,1,0.16908819344089202,Cao,3,1,724,83.68,Random Forest,RF_2025_V1
9604,2025-01-01,2025,Sales,Sales Representative,4,25,7,6,188,False,3,3,3,36707000,2,1,False,0,0.08308511971443942,8.31,0,0.16908819344089202,Thấp,1,0,3484,21.39,Random Forest,RF_2025_V1
9605,2025-01-01,2025,Finance,Internal Auditor,2,31,22,1,228,False,4,4,3,20674000,3,3,False,0,0.1276601945068452,12.77,0,0.16908819344089202,Trung bình,2,0,2282,48.52,Random Forest,RF_2025_V1
9607,2025-01-01,2025,Finance,Accountant,1,34,14,2,175,False,4,4,3,16032000,7,7,False,0,0.07187580029072885,7.19,0,0.16908819344089202,Thấp,1,0,3937,11.17,Random Forest,RF_2025_V1
9608,2025-01-01,2025,Finance,Financial Analyst,2,39,30,2,196,True,5,2,4,17238000,12,2,False,1,0.22061199433298953,22.06,1,0.16908819344089202,Cao,3,1,909,79.51,Random Forest,RF_2025_V1
9610,2025-01-01,2025,Human Resources,HR Manager,5,34,9,1,164,False,4,3,4,60760000,4,1,False,0,0.060911955224718616,6.09,0,0.16908819344089202,Thấp,1,0,4275,3.54,Random Forest,RF_2025_V1
9615,2025-01-01,2025,Sales,Sales Supervisor,3,54,16,3,202,True,3,2,4,36236000,2,2,False,1,0.20501621519265048,20.5,1,0.16908819344089202,Cao,3,1,1093,75.36,Random Forest,RF_2025_V1
9617,2025-01-01,2025,Finance,Financial Analyst,1,43,30,4,195,False,3,4,4,12012000,11,11,False,0,0.08148642501430951,8.15,0,0.16908819344089202,Thấp,1,0,3548,19.95,Random Forest,RF_2025_V1
9623,2025-01-01,2025,Sales,Sales Supervisor,2,40,24,4,192,False,4,4,4,19757000,3,3,False,0,0.05790593598938011,5.79,0,0.16908819344089202,Thấp,1,0,4339,2.1,Random Forest,RF_2025_V1
9625,2025-01-01,2025,Finance,Internal Auditor,4,27,21,7,258,True,3,2,3,62138000,2,2,False,0,0.315156925051986,31.52,1,0.16908819344089202,Cao,3,1,272,93.88,Random Forest,RF_2025_V1
9626,2025-01-01,2025,Information Technology,IT Support,1,35,37,4,208,True,2,4,4,13396000,8,8,False,0,0.16820502844544039,16.82,0,0.16908819344089202,Trung bình,2,0,1503,66.1,Random Forest,RF_2025_V1
9627,2025-01-01,2025,Marketing,Digital Marketing Specialist,1,44,9,5,194,False,4,1,4,15852000,12,12,False,1,0.12375132481598444,12.38,0,0.16908819344089202,Trung bình,2,0,2367,46.6,Random Forest,RF_2025_V1
9628,2025-01-01,2025,Sales,Sales Supervisor,4,39,24,1,178,False,3,3,3,46093000,7,4,False,0,0.06948928328604241,6.95,0,0.16908819344089202,Thấp,1,0,4012,9.48,Random Forest,RF_2025_V1
9629,2025-01-01,2025,Marketing,Digital Marketing Specialist,2,55,14,4,193,False,4,1,2,14693000,15,1,False,0,0.17005017868868766,17.01,1,0.16908819344089202,Cao,3,1,1479,66.64,Random Forest,RF_2025_V1
9632,2025-01-01,2025,Finance,Internal Auditor,1,45,8,7,209,False,3,1,4,16794000,11,11,False,1,0.1740305063527397,17.4,1,0.16908819344089202,Cao,3,1,1426,67.84,Random Forest,RF_2025_V1
9636,2025-01-01,2025,Finance,Finance Manager,1,25,28,3,192,False,3,4,2,10731000,3,3,False,0,0.0770189134972379,7.7,0,0.16908819344089202,Thấp,1,0,3746,15.48,Random Forest,RF_2025_V1
9637,2025-01-01,2025,Sales,Account Manager,2,44,38,2,188,False,1,4,1,16398000,2,1,False,0,0.0873904265252868,8.74,0,0.16908819344089202,Thấp,1,0,3333,24.8,Random Forest,RF_2025_V1
9639,2025-01-01,2025,Human Resources,Recruiter,5,39,5,4,175,False,4,2,4,84789000,12,6,False,0,0.14478252332432753,14.48,0,0.16908819344089202,Trung bình,2,0,1880,57.59,Random Forest,RF_2025_V1
9643,2025-01-01,2025,Human Resources,HR Manager,4,45,40,8,198,False,3,1,1,52361000,6,3,False,0,0.1493622471531922,14.94,0,0.16908819344089202,Trung bình,2,0,1807,59.24,Random Forest,RF_2025_V1
9644,2025-01-01,2025,Sales,Sales Executive,2,50,11,3,164,False,2,3,4,15277000,4,3,False,0,0.06124732233747865,6.12,0,0.16908819344089202,Thấp,1,0,4261,3.86,Random Forest,RF_2025_V1
9648,2025-01-01,2025,Information Technology,Data Analyst,1,52,18,1,158,False,3,2,4,13561000,2,2,False,0,0.09341222738045339,9.34,0,0.16908819344089202,Thấp,1,0,3153,28.86,Random Forest,RF_2025_V1
9652,2025-01-01,2025,Marketing,Content Specialist,2,34,3,4,170,False,4,4,4,14151000,1,1,False,0,0.06797335403657803,6.8,0,0.16908819344089202,Thấp,1,0,4060,8.4,Random Forest,RF_2025_V1
9655,2025-01-01,2025,Finance,Finance Manager,1,31,28,6,238,True,3,2,3,12325000,4,4,False,1,0.40686353060205416,40.69,1,0.16908819344089202,Cao,3,1,39,99.14,Random Forest,RF_2025_V1
9658,2025-01-01,2025,Operations,Operations Executive,3,37,17,3,203,False,4,4,4,28493000,13,0,True,0,0.07764040551708823,7.76,0,0.16908819344089202,Thấp,1,0,3727,15.91,Random Forest,RF_2025_V1
9661,2025-01-01,2025,Operations,Operations Executive,3,48,6,4,248,True,5,2,3,37839000,2,2,False,1,0.32435944206611256,32.44,1,0.16908819344089202,Cao,3,1,235,94.72,Random Forest,RF_2025_V1
9663,2025-01-01,2025,Operations,Warehouse Supervisor,4,39,34,1,158,False,3,3,2,55785000,6,5,False,0,0.11055380967350197,11.06,0,0.16908819344089202,Trung bình,2,0,2739,38.21,Random Forest,RF_2025_V1
9665,2025-01-01,2025,Marketing,Marketing Manager,1,41,26,6,277,True,4,4,2,11948000,2,2,False,1,0.32299313477412295,32.3,1,0.16908819344089202,Cao,3,1,243,94.54,Random Forest,RF_2025_V1
9669,2025-01-01,2025,Marketing,Content Specialist,1,36,1,4,220,False,3,4,2,9919000,3,3,False,0,0.13025336994525077,13.03,0,0.16908819344089202,Trung bình,2,0,2239,49.49,Random Forest,RF_2025_V1
9670,2025-01-01,2025,Human Resources,C&B Specialist,2,26,23,6,197,False,4,2,4,15731000,3,3,False,0,0.12179357996844153,12.18,0,0.16908819344089202,Trung bình,2,0,2419,45.43,Random Forest,RF_2025_V1
9672,2025-01-01,2025,Finance,Finance Manager,1,50,37,5,208,True,2,4,2,12090000,5,5,False,0,0.20174098926934428,20.17,1,0.16908819344089202,Cao,3,1,1117,74.81,Random Forest,RF_2025_V1
