MaNV,NgayThang,Nam,PhongBan,ChucDanh,ThucTeNghiViec,XacSuatNghiViec,DuDoanNghiViec,NguongDuDoan
8561,2025-01-01,2025,Information Technology,QA Engineer,0,0.0935672514619883,0,0.2
8562,2025-01-01,2025,Human Resources,C&B Specialist,0,0.11397627643115008,0,0.2
8563,2025-01-01,2025,Finance,Finance Manager,0,0.05102040816326531,0,0.2
8567,2025-01-01,2025,Information Technology,QA Engineer,0,0.29411764705882354,1,0.2
8568,2025-01-01,2025,Sales,Account Manager,0,0.1610337972166998,0,0.2
8573,2025-01-01,2025,Operations,Warehouse Supervisor,0,0.21639344262295082,1,0.2
8579,2025-01-01,2025,Sales,Sales Executive,1,0.1610337972166998,0,0.2
8583,2025-01-01,2025,Human Resources,HR Executive,0,0.1956521739130435,0,0.2
8584,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.03574033552151714,0,0.2
8587,2025-01-01,2025,Finance,Internal Auditor,0,0.13513513513513514,0,0.2
8592,2025-01-01,2025,Human Resources,Recruiter,0,0.11397627643115008,0,0.2
8593,2025-01-01,2025,Human Resources,Recruiter,0,0.07101167315175097,0,0.2
8600,2025-01-01,2025,Finance,Internal Auditor,0,0.0681453768038482,0,0.2
8603,2025-01-01,2025,Information Technology,System Administrator,0,0.1610337972166998,0,0.2
8609,2025-01-01,2025,Finance,Finance Manager,0,0.3035143769968051,1,0.2
8613,2025-01-01,2025,Finance,Accountant,0,0.32432432432432434,1,0.2
8614,2025-01-01,2025,Operations,Operations Executive,0,0.05102040816326531,0,0.2
8620,2025-01-01,2025,Finance,Internal Auditor,0,0.1179245283018868,0,0.2
8625,2025-01-01,2025,Marketing,Content Specialist,0,0.12382739212007504,0,0.2
8626,2025-01-01,2025,Marketing,Content Specialist,0,0.15187376725838264,0,0.2
8627,2025-01-01,2025,Marketing,Content Specialist,0,0.03574033552151714,0,0.2
8631,2025-01-01,2025,Human Resources,Recruiter,0,0.0935672514619883,0,0.2
8633,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.1610337972166998,0,0.2
8634,2025-01-01,2025,Information Technology,IT Support,0,0.1610337972166998,0,0.2
8635,2025-01-01,2025,Marketing,Marketing Executive,0,0.03574033552151714,0,0.2
8636,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.03574033552151714,0,0.2
8637,2025-01-01,2025,Sales,Account Manager,0,0.0935672514619883,0,0.2
8638,2025-01-01,2025,Operations,Operations Executive,0,0.15979381443298968,0,0.2
8639,2025-01-01,2025,Marketing,Content Specialist,0,0.29411764705882354,1,0.2
8645,2025-01-01,2025,Sales,Sales Supervisor,0,0.1610337972166998,0,0.2
8647,2025-01-01,2025,Marketing,Marketing Executive,0,0.33969465648854963,1,0.2
8648,2025-01-01,2025,Human Resources,C&B Specialist,0,0.05102040816326531,0,0.2
8650,2025-01-01,2025,Information Technology,Data Analyst,0,0.1956521739130435,0,0.2
8651,2025-01-01,2025,Marketing,Marketing Executive,0,0.07101167315175097,0,0.2
8657,2025-01-01,2025,Sales,Sales Representative,0,0.05102040816326531,0,0.2
8658,2025-01-01,2025,Sales,Sales Supervisor,0,0.0681453768038482,0,0.2
8659,2025-01-01,2025,Finance,Financial Analyst,0,0.0935672514619883,0,0.2
8660,2025-01-01,2025,Operations,Procurement Specialist,0,0.0681453768038482,0,0.2
8662,2025-01-01,2025,Sales,Sales Supervisor,0,0.05102040816326531,0,0.2
8665,2025-01-01,2025,Finance,Internal Auditor,0,0.06978233034571063,0,0.2
8667,2025-01-01,2025,Human Resources,HR Manager,1,0.16176470588235295,0,0.2
8671,2025-01-01,2025,Sales,Sales Representative,0,0.05102040816326531,0,0.2
8672,2025-01-01,2025,Sales,Sales Executive,0,0.0681453768038482,0,0.2
8678,2025-01-01,2025,Finance,Financial Analyst,0,0.12382739212007504,0,0.2
8684,2025-01-01,2025,Finance,Internal Auditor,0,0.0935672514619883,0,0.2
8685,2025-01-01,2025,Marketing,Marketing Manager,0,0.03574033552151714,0,0.2
8686,2025-01-01,2025,Information Technology,IT Support,0,0.05102040816326531,0,0.2
8688,2025-01-01,2025,Operations,Operations Executive,1,0.1986970684039088,0,0.2
8693,2025-01-01,2025,Information Technology,Data Analyst,1,0.2242152466367713,1,0.2
8695,2025-01-01,2025,Finance,Internal Auditor,1,0.32432432432432434,1,0.2
8696,2025-01-01,2025,Finance,Finance Manager,0,0.0681453768038482,0,0.2
8697,2025-01-01,2025,Sales,Account Manager,0,0.1610337972166998,0,0.2
8698,2025-01-01,2025,Marketing,Marketing Manager,0,0.03574033552151714,0,0.2
8699,2025-01-01,2025,Information Technology,IT Support,0,0.0681453768038482,0,0.2
8700,2025-01-01,2025,Sales,Account Manager,1,0.13513513513513514,0,0.2
8703,2025-01-01,2025,Operations,Operations Manager,0,0.0681453768038482,0,0.2
8705,2025-01-01,2025,Information Technology,Software Engineer,0,0.13513513513513514,0,0.2
8706,2025-01-01,2025,Finance,Financial Analyst,0,0.15979381443298968,0,0.2
8708,2025-01-01,2025,Information Technology,Data Analyst,0,0.3035143769968051,1,0.2
8709,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.03574033552151714,0,0.2
8717,2025-01-01,2025,Information Technology,System Administrator,1,0.29411764705882354,1,0.2
8718,2025-01-01,2025,Operations,Warehouse Supervisor,0,0.11397627643115008,0,0.2
8719,2025-01-01,2025,Sales,Sales Representative,0,0.0681453768038482,0,0.2
8720,2025-01-01,2025,Information Technology,QA Engineer,1,0.0935672514619883,0,0.2
8721,2025-01-01,2025,Sales,Sales Executive,1,0.1956521739130435,0,0.2
8725,2025-01-01,2025,Finance,Financial Analyst,0,0.11397627643115008,0,0.2
8731,2025-01-01,2025,Human Resources,HR Executive,0,0.11397627643115008,0,0.2
8734,2025-01-01,2025,Marketing,Content Specialist,0,0.1179245283018868,0,0.2
8739,2025-01-01,2025,Operations,Operations Manager,0,0.07101167315175097,0,0.2
8741,2025-01-01,2025,Sales,Account Manager,0,0.0681453768038482,0,0.2
8743,2025-01-01,2025,Information Technology,System Administrator,0,0.1179245283018868,0,0.2
8754,2025-01-01,2025,Finance,Accountant,0,0.0681453768038482,0,0.2
8758,2025-01-01,2025,Human Resources,Recruiter,0,0.0935672514619883,0,0.2
8759,2025-01-01,2025,Operations,Operations Executive,0,0.05102040816326531,0,0.2
8760,2025-01-01,2025,Human Resources,Recruiter,0,0.11397627643115008,0,0.2
8763,2025-01-01,2025,Marketing,Marketing Manager,0,0.03574033552151714,0,0.2
8766,2025-01-01,2025,Human Resources,C&B Specialist,0,0.0935672514619883,0,0.2
8768,2025-01-01,2025,Human Resources,HR Manager,0,0.13513513513513514,0,0.2
8769,2025-01-01,2025,Operations,Operations Manager,0,0.07101167315175097,0,0.2
8771,2025-01-01,2025,Sales,Sales Representative,0,0.1610337972166998,0,0.2
8774,2025-01-01,2025,Sales,Sales Supervisor,0,0.06978233034571063,0,0.2
8775,2025-01-01,2025,Operations,Warehouse Supervisor,0,0.29411764705882354,1,0.2
8776,2025-01-01,2025,Marketing,Marketing Executive,0,0.25663716814159293,1,0.2
8777,2025-01-01,2025,Information Technology,Data Analyst,1,0.2777777777777778,1,0.2
8778,2025-01-01,2025,Sales,Sales Supervisor,1,0.1610337972166998,0,0.2
8779,2025-01-01,2025,Human Resources,HR Executive,0,0.05102040816326531,0,0.2
8780,2025-01-01,2025,Information Technology,QA Engineer,0,0.15979381443298968,0,0.2
8781,2025-01-01,2025,Human Resources,C&B Specialist,0,0.12827225130890052,0,0.2
8782,2025-01-01,2025,Human Resources,HR Executive,0,0.13513513513513514,0,0.2
8783,2025-01-01,2025,Sales,Sales Representative,0,0.05102040816326531,0,0.2
8784,2025-01-01,2025,Operations,Procurement Specialist,0,0.05102040816326531,0,0.2
8786,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.03574033552151714,0,0.2
8787,2025-01-01,2025,Human Resources,HR Manager,0,0.29411764705882354,1,0.2
8789,2025-01-01,2025,Finance,Accountant,0,0.1610337972166998,0,0.2
8790,2025-01-01,2025,Finance,Financial Analyst,0,0.0935672514619883,0,0.2
8792,2025-01-01,2025,Information Technology,Software Engineer,0,0.06978233034571063,0,0.2
8796,2025-01-01,2025,Human Resources,C&B Specialist,0,0.33969465648854963,1,0.2
8798,2025-01-01,2025,Marketing,Marketing Executive,0,0.13513513513513514,0,0.2
8801,2025-01-01,2025,Information Technology,QA Engineer,1,0.1610337972166998,0,0.2
8803,2025-01-01,2025,Sales,Account Manager,0,0.05102040816326531,0,0.2
8811,2025-01-01,2025,Information Technology,System Administrator,0,0.05102040816326531,0,0.2
8813,2025-01-01,2025,Human Resources,C&B Specialist,0,0.15187376725838264,0,0.2
8818,2025-01-01,2025,Information Technology,QA Engineer,0,0.0681453768038482,0,0.2
8820,2025-01-01,2025,Operations,Warehouse Supervisor,0,0.32432432432432434,1,0.2
8821,2025-01-01,2025,Operations,Operations Executive,0,0.42701525054466233,1,0.2
8822,2025-01-01,2025,Finance,Internal Auditor,0,0.22927879440258342,1,0.2
8823,2025-01-01,2025,Information Technology,Data Analyst,0,0.05102040816326531,0,0.2
8824,2025-01-01,2025,Operations,Warehouse Supervisor,0,0.11397627643115008,0,0.2
8825,2025-01-01,2025,Information Technology,Software Engineer,0,0.1179245283018868,0,0.2
8827,2025-01-01,2025,Sales,Sales Supervisor,0,0.15187376725838264,0,0.2
8828,2025-01-01,2025,Operations,Procurement Specialist,1,0.6548672566371682,1,0.2
8829,2025-01-01,2025,Information Technology,System Administrator,0,0.0935672514619883,0,0.2
8831,2025-01-01,2025,Finance,Finance Manager,0,0.1956521739130435,0,0.2
8838,2025-01-01,2025,Human Resources,Recruiter,0,0.05102040816326531,0,0.2
8841,2025-01-01,2025,Information Technology,System Administrator,0,0.15187376725838264,0,0.2
8843,2025-01-01,2025,Sales,Sales Supervisor,0,0.07101167315175097,0,0.2
8845,2025-01-01,2025,Operations,Operations Manager,0,0.22927879440258342,1,0.2
8848,2025-01-01,2025,Information Technology,QA Engineer,0,0.40318302387267907,1,0.2
8850,2025-01-01,2025,Sales,Sales Executive,0,0.06978233034571063,0,0.2
8854,2025-01-01,2025,Sales,Sales Executive,0,0.1956521739130435,0,0.2
8856,2025-01-01,2025,Human Resources,HR Manager,0,0.1610337972166998,0,0.2
8857,2025-01-01,2025,Finance,Financial Analyst,0,0.2163265306122449,1,0.2
8858,2025-01-01,2025,Sales,Sales Supervisor,0,0.35294117647058826,1,0.2
8860,2025-01-01,2025,Sales,Account Manager,0,0.4198473282442748,1,0.2
8864,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.1610337972166998,0,0.2
8866,2025-01-01,2025,Information Technology,Data Analyst,0,0.15979381443298968,0,0.2
8868,2025-01-01,2025,Information Technology,Software Engineer,0,0.15979381443298968,0,0.2
8873,2025-01-01,2025,Operations,Warehouse Supervisor,0,0.21052631578947367,1,0.2
8874,2025-01-01,2025,Information Technology,Data Analyst,0,0.11397627643115008,0,0.2
8875,2025-01-01,2025,Marketing,Marketing Manager,0,0.03574033552151714,0,0.2
8877,2025-01-01,2025,Information Technology,System Administrator,0,0.3035143769968051,1,0.2
8878,2025-01-01,2025,Information Technology,Data Analyst,0,0.07101167315175097,0,0.2
8882,2025-01-01,2025,Human Resources,Recruiter,0,0.07101167315175097,0,0.2
8883,2025-01-01,2025,Finance,Finance Manager,1,0.12827225130890052,0,0.2
8887,2025-01-01,2025,Sales,Sales Supervisor,0,0.07101167315175097,0,0.2
8890,2025-01-01,2025,Information Technology,Software Engineer,0,0.15187376725838264,0,0.2
8893,2025-01-01,2025,Finance,Finance Manager,0,0.29411764705882354,1,0.2
8899,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.2777777777777778,1,0.2
8900,2025-01-01,2025,Human Resources,HR Executive,0,0.0681453768038482,0,0.2
8907,2025-01-01,2025,Operations,Warehouse Supervisor,0,0.13513513513513514,0,0.2
8910,2025-01-01,2025,Finance,Internal Auditor,0,0.1610337972166998,0,0.2
8911,2025-01-01,2025,Operations,Operations Executive,0,0.0935672514619883,0,0.2
8912,2025-01-01,2025,Operations,Operations Manager,0,0.16176470588235295,0,0.2
8914,2025-01-01,2025,Sales,Sales Representative,0,0.15187376725838264,0,0.2
8915,2025-01-01,2025,Sales,Account Manager,0,0.1610337972166998,0,0.2
8916,2025-01-01,2025,Finance,Financial Analyst,0,0.12827225130890052,0,0.2
8917,2025-01-01,2025,Sales,Sales Executive,0,0.2242152466367713,1,0.2
8920,2025-01-01,2025,Marketing,Content Specialist,0,0.32432432432432434,1,0.2
8922,2025-01-01,2025,Marketing,Content Specialist,0,0.03574033552151714,0,0.2
8923,2025-01-01,2025,Human Resources,Recruiter,0,0.05102040816326531,0,0.2
8927,2025-01-01,2025,Finance,Internal Auditor,0,0.2242152466367713,1,0.2
8928,2025-01-01,2025,Sales,Account Manager,0,0.11397627643115008,0,0.2
8929,2025-01-01,2025,Human Resources,HR Executive,0,0.06978233034571063,0,0.2
8934,2025-01-01,2025,Marketing,Content Specialist,0,0.0935672514619883,0,0.2
8938,2025-01-01,2025,Marketing,Content Specialist,0,0.03574033552151714,0,0.2
8939,2025-01-01,2025,Human Resources,HR Executive,0,0.11397627643115008,0,0.2
8944,2025-01-01,2025,Marketing,Content Specialist,0,0.03574033552151714,0,0.2
8945,2025-01-01,2025,Human Resources,HR Manager,0,0.15187376725838264,0,0.2
8947,2025-01-01,2025,Operations,Warehouse Supervisor,0,0.12382739212007504,0,0.2
8948,2025-01-01,2025,Information Technology,Software Engineer,1,0.0681453768038482,0,0.2
8949,2025-01-01,2025,Marketing,Content Specialist,0,0.07101167315175097,0,0.2
8952,2025-01-01,2025,Human Resources,HR Manager,0,0.0681453768038482,0,0.2
8953,2025-01-01,2025,Operations,Operations Manager,0,0.6548672566371682,1,0.2
8954,2025-01-01,2025,Sales,Sales Supervisor,0,0.05102040816326531,0,0.2
8957,2025-01-01,2025,Information Technology,Software Engineer,0,0.07101167315175097,0,0.2
8959,2025-01-01,2025,Human Resources,C&B Specialist,0,0.1610337972166998,0,0.2
8960,2025-01-01,2025,Information Technology,Data Analyst,0,0.05102040816326531,0,0.2
8962,2025-01-01,2025,Sales,Sales Supervisor,1,0.06978233034571063,0,0.2
8964,2025-01-01,2025,Sales,Account Manager,0,0.1610337972166998,0,0.2
8965,2025-01-01,2025,Sales,Account Manager,0,0.2163265306122449,1,0.2
8967,2025-01-01,2025,Sales,Sales Representative,0,0.15979381443298968,0,0.2
8975,2025-01-01,2025,Human Resources,HR Executive,0,0.1956521739130435,0,0.2
8978,2025-01-01,2025,Operations,Operations Manager,0,0.1956521739130435,0,0.2
8980,2025-01-01,2025,Marketing,Marketing Executive,0,0.0935672514619883,0,0.2
8981,2025-01-01,2025,Human Resources,HR Manager,0,0.07101167315175097,0,0.2
8982,2025-01-01,2025,Information Technology,System Administrator,0,0.4198473282442748,1,0.2
8983,2025-01-01,2025,Finance,Internal Auditor,0,0.12382739212007504,0,0.2
8984,2025-01-01,2025,Operations,Operations Executive,0,0.0681453768038482,0,0.2
8985,2025-01-01,2025,Operations,Operations Executive,0,0.11397627643115008,0,0.2
8986,2025-01-01,2025,Human Resources,HR Manager,1,0.1610337972166998,0,0.2
8990,2025-01-01,2025,Marketing,Marketing Executive,0,0.22927879440258342,1,0.2
8991,2025-01-01,2025,Marketing,Marketing Manager,0,0.0935672514619883,0,0.2
8992,2025-01-01,2025,Marketing,Content Specialist,0,0.21052631578947367,1,0.2
8993,2025-01-01,2025,Marketing,Content Specialist,0,0.07101167315175097,0,0.2
8995,2025-01-01,2025,Finance,Financial Analyst,0,0.0935672514619883,0,0.2
8997,2025-01-01,2025,Marketing,Marketing Executive,0,0.1610337972166998,0,0.2
8998,2025-01-01,2025,Sales,Account Manager,0,0.05102040816326531,0,0.2
9001,2025-01-01,2025,Sales,Sales Supervisor,0,0.05102040816326531,0,0.2
9004,2025-01-01,2025,Finance,Accountant,0,0.32432432432432434,1,0.2
9005,2025-01-01,2025,Information Technology,Software Engineer,0,0.13513513513513514,0,0.2
9007,2025-01-01,2025,Finance,Financial Analyst,0,0.13513513513513514,0,0.2
9009,2025-01-01,2025,Information Technology,Data Analyst,0,0.06978233034571063,0,0.2
9016,2025-01-01,2025,Sales,Account Manager,0,0.29411764705882354,1,0.2
9017,2025-01-01,2025,Information Technology,Software Engineer,0,0.05102040816326531,0,0.2
9018,2025-01-01,2025,Sales,Account Manager,0,0.12382739212007504,0,0.2
9020,2025-01-01,2025,Operations,Operations Executive,0,0.21639344262295082,1,0.2
9023,2025-01-01,2025,Sales,Sales Supervisor,0,0.2163265306122449,1,0.2
9025,2025-01-01,2025,Operations,Operations Executive,0,0.0681453768038482,0,0.2
9026,2025-01-01,2025,Finance,Finance Manager,0,0.0935672514619883,0,0.2
9032,2025-01-01,2025,Information Technology,QA Engineer,1,0.1179245283018868,0,0.2
9033,2025-01-01,2025,Finance,Internal Auditor,0,0.05102040816326531,0,0.2
9034,2025-01-01,2025,Human Resources,HR Executive,0,0.0935672514619883,0,0.2
9036,2025-01-01,2025,Information Technology,IT Support,0,0.1956521739130435,0,0.2
9037,2025-01-01,2025,Finance,Finance Manager,0,0.36363636363636365,1,0.2
9040,2025-01-01,2025,Finance,Financial Analyst,0,0.0681453768038482,0,0.2
9043,2025-01-01,2025,Marketing,Content Specialist,0,0.3035143769968051,1,0.2
9045,2025-01-01,2025,Finance,Financial Analyst,0,0.07101167315175097,0,0.2
9047,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.22927879440258342,1,0.2
9050,2025-01-01,2025,Human Resources,HR Manager,1,0.21639344262295082,1,0.2
9053,2025-01-01,2025,Finance,Finance Manager,0,0.0681453768038482,0,0.2
9054,2025-01-01,2025,Human Resources,C&B Specialist,0,0.32432432432432434,1,0.2
9055,2025-01-01,2025,Marketing,Content Specialist,1,0.05263157894736842,0,0.2
9059,2025-01-01,2025,Marketing,Marketing Manager,0,0.03574033552151714,0,0.2
9060,2025-01-01,2025,Operations,Procurement Specialist,0,0.22927879440258342,1,0.2
9062,2025-01-01,2025,Marketing,Marketing Manager,0,0.15979381443298968,0,0.2
9065,2025-01-01,2025,Information Technology,Data Analyst,0,0.1610337972166998,0,0.2
9072,2025-01-01,2025,Information Technology,Software Engineer,0,0.0681453768038482,0,0.2
9076,2025-01-01,2025,Marketing,Content Specialist,0,0.03574033552151714,0,0.2
9077,2025-01-01,2025,Operations,Procurement Specialist,0,0.05102040816326531,0,0.2
9080,2025-01-01,2025,Information Technology,System Administrator,0,0.15187376725838264,0,0.2
9082,2025-01-01,2025,Operations,Operations Manager,0,0.22927879440258342,1,0.2
9084,2025-01-01,2025,Operations,Procurement Specialist,1,0.6548672566371682,1,0.2
9094,2025-01-01,2025,Human Resources,C&B Specialist,0,0.21639344262295082,1,0.2
9095,2025-01-01,2025,Finance,Financial Analyst,1,0.05102040816326531,0,0.2
9100,2025-01-01,2025,Sales,Sales Executive,0,0.12827225130890052,0,0.2
9103,2025-01-01,2025,Information Technology,Software Engineer,0,0.25663716814159293,1,0.2
9105,2025-01-01,2025,Human Resources,HR Manager,0,0.05102040816326531,0,0.2
9107,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.03574033552151714,0,0.2
9111,2025-01-01,2025,Information Technology,IT Support,0,0.22927879440258342,1,0.2
9113,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.40318302387267907,1,0.2
9114,2025-01-01,2025,Information Technology,Software Engineer,0,0.15187376725838264,0,0.2
9115,2025-01-01,2025,Sales,Account Manager,0,0.0681453768038482,0,0.2
9116,2025-01-01,2025,Sales,Account Manager,0,0.06978233034571063,0,0.2
9117,2025-01-01,2025,Sales,Sales Supervisor,0,0.12827225130890052,0,0.2
9128,2025-01-01,2025,Operations,Warehouse Supervisor,0,0.05102040816326531,0,0.2
9132,2025-01-01,2025,Finance,Accountant,0,0.2608695652173913,1,0.2
9133,2025-01-01,2025,Finance,Finance Manager,1,0.1179245283018868,0,0.2
9134,2025-01-01,2025,Sales,Sales Executive,0,0.33969465648854963,1,0.2
9135,2025-01-01,2025,Operations,Procurement Specialist,0,0.0681453768038482,0,0.2
9139,2025-01-01,2025,Information Technology,Software Engineer,0,0.1179245283018868,0,0.2
9143,2025-01-01,2025,Sales,Account Manager,0,0.0681453768038482,0,0.2
9144,2025-01-01,2025,Sales,Sales Supervisor,1,0.29411764705882354,1,0.2
9146,2025-01-01,2025,Finance,Accountant,0,0.19791666666666666,0,0.2
9148,2025-01-01,2025,Operations,Operations Manager,0,0.1179245283018868,0,0.2
9149,2025-01-01,2025,Operations,Operations Executive,0,0.11397627643115008,0,0.2
9150,2025-01-01,2025,Finance,Internal Auditor,0,0.11397627643115008,0,0.2
9152,2025-01-01,2025,Information Technology,Data Analyst,0,0.1610337972166998,0,0.2
9153,2025-01-01,2025,Finance,Accountant,0,0.0681453768038482,0,0.2
9155,2025-01-01,2025,Finance,Accountant,0,0.05102040816326531,0,0.2
