MaNV,NgayThang,PhongBan,ChucDanh,ThucTeNghiViec,DuBaoNghiViec,XacSuatNghiViec,XacSuatNghiViecPct,MucRuiRo,Cluster,TenCum
9367,2025-01-01,Operations,Procurement Specialist,0,1,0.23607189915518,23.61,Trung binh,0,Lau nam - thang tien cham
9368,2025-01-01,Information Technology,System Administrator,0,0,0.07967589902296586,7.97,Thap,0,Lau nam - thang tien cham
9369,2025-01-01,Finance,Accountant,0,0,0.15602535564019657,15.6,Thap,1,Khoi luong cong viec cao - uu tien giu chan
9373,2025-01-01,Marketing,Marketing Executive,0,0,0.11930432918929197,11.93,Thap,2,It tham nien - Khoi luong cong viec thap
9381,2025-01-01,Marketing,Digital Marketing Specialist,0,0,0.10925327022697819,10.93,Thap,0,Lau nam - thang tien cham
9383,2025-01-01,Human Resources,Recruiter,0,0,0.09056886692946814,9.06,Thap,2,It tham nien - Khoi luong cong viec thap
9387,2025-01-01,Marketing,Marketing Manager,0,0,0.059045733235704424,5.9,Thap,3,Cap bac cao - thu nhap cao
9389,2025-01-01,Operations,Warehouse Supervisor,0,0,0.09667013917971175,9.67,Thap,0,Lau nam - thang tien cham
9391,2025-01-01,Information Technology,QA Engineer,0,0,0.0738127681032971,7.38,Thap,0,Lau nam - thang tien cham
9394,2025-01-01,Finance,Financial Analyst,0,0,0.09826683216661737,9.83,Thap,1,Khoi luong cong viec cao - uu tien giu chan
9395,2025-01-01,Operations,Warehouse Supervisor,1,1,0.33231362614804505,33.23,Cao,1,Khoi luong cong viec cao - uu tien giu chan
9396,2025-01-01,Information Technology,Data Analyst,0,0,0.01869391663801637,1.87,Thap,2,It tham nien - Khoi luong cong viec thap
9398,2025-01-01,Operations,Operations Manager,0,0,0.15198545157331325,15.2,Thap,1,Khoi luong cong viec cao - uu tien giu chan
9400,2025-01-01,Marketing,Marketing Executive,0,0,0.020275913029745685,2.03,Thap,2,It tham nien - Khoi luong cong viec thap
9403,2025-01-01,Marketing,Marketing Executive,1,1,0.3723386921025679,37.23,Cao,1,Khoi luong cong viec cao - uu tien giu chan
9404,2025-01-01,Human Resources,HR Manager,0,0,0.10645397955632666,10.65,Thap,3,Cap bac cao - thu nhap cao
9406,2025-01-01,Human Resources,Recruiter,1,0,0.08860828700064798,8.86,Thap,2,It tham nien - Khoi luong cong viec thap
9408,2025-01-01,Sales,Sales Executive,0,0,0.10918316166827703,10.92,Thap,3,Cap bac cao - thu nhap cao
9409,2025-01-01,Information Technology,Data Analyst,0,0,0.0872989730429722,8.73,Thap,2,It tham nien - Khoi luong cong viec thap
9412,2025-01-01,Information Technology,Data Analyst,1,1,0.16276364020825485,16.28,Trung binh,2,It tham nien - Khoi luong cong viec thap
9413,2025-01-01,Human Resources,HR Executive,0,1,0.2315560560931341,23.16,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
9414,2025-01-01,Marketing,Content Specialist,0,0,0.09504049277507635,9.5,Thap,3,Cap bac cao - thu nhap cao
9415,2025-01-01,Finance,Internal Auditor,1,1,0.18856138550978147,18.86,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
9416,2025-01-01,Marketing,Content Specialist,1,1,0.2349569720768027,23.5,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
9418,2025-01-01,Finance,Finance Manager,0,1,0.2864867024300714,28.65,Trung binh,3,Cap bac cao - thu nhap cao
9422,2025-01-01,Information Technology,IT Support,1,1,0.24526334156084492,24.53,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
9423,2025-01-01,Human Resources,HR Manager,0,1,0.23196487522623385,23.2,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
9424,2025-01-01,Marketing,Marketing Manager,0,0,0.0979678821904864,9.8,Thap,1,Khoi luong cong viec cao - uu tien giu chan
9425,2025-01-01,Operations,Operations Executive,0,0,0.11029875564857956,11.03,Thap,2,It tham nien - Khoi luong cong viec thap
9426,2025-01-01,Sales,Sales Representative,0,0,0.10966674487058489,10.97,Thap,2,It tham nien - Khoi luong cong viec thap
9428,2025-01-01,Human Resources,Recruiter,0,0,0.06595894168240322,6.6,Thap,0,Lau nam - thang tien cham
9430,2025-01-01,Operations,Procurement Specialist,0,0,0.0526532190526902,5.27,Thap,3,Cap bac cao - thu nhap cao
9431,2025-01-01,Operations,Operations Manager,0,0,0.15811219533857415,15.81,Thap,2,It tham nien - Khoi luong cong viec thap
9432,2025-01-01,Information Technology,QA Engineer,0,0,0.1383005424654202,13.83,Thap,2,It tham nien - Khoi luong cong viec thap
9434,2025-01-01,Sales,Sales Supervisor,0,1,0.29197162437244645,29.2,Trung binh,0,Lau nam - thang tien cham
9437,2025-01-01,Marketing,Marketing Executive,0,0,0.15767100850012022,15.77,Thap,2,It tham nien - Khoi luong cong viec thap
9441,2025-01-01,Finance,Financial Analyst,0,0,0.09937356964532014,9.94,Thap,2,It tham nien - Khoi luong cong viec thap
9442,2025-01-01,Sales,Account Manager,0,1,0.18965600984939138,18.97,Trung binh,2,It tham nien - Khoi luong cong viec thap
9443,2025-01-01,Information Technology,Data Analyst,0,1,0.17181376547678612,17.18,Trung binh,3,Cap bac cao - thu nhap cao
9445,2025-01-01,Sales,Sales Executive,0,0,0.0783437368390376,7.83,Thap,0,Lau nam - thang tien cham
9446,2025-01-01,Information Technology,Data Analyst,0,0,0.05517223091580693,5.52,Thap,2,It tham nien - Khoi luong cong viec thap
9449,2025-01-01,Information Technology,QA Engineer,0,0,0.09157320322835918,9.16,Thap,3,Cap bac cao - thu nhap cao
9450,2025-01-01,Marketing,Digital Marketing Specialist,0,1,0.21530412569159893,21.53,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
9452,2025-01-01,Sales,Sales Representative,0,1,0.20608961795847658,20.61,Trung binh,3,Cap bac cao - thu nhap cao
9453,2025-01-01,Operations,Operations Manager,0,1,0.2838810070251547,28.39,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
9455,2025-01-01,Finance,Internal Auditor,0,0,0.14586505481946146,14.59,Thap,3,Cap bac cao - thu nhap cao
9456,2025-01-01,Sales,Account Manager,1,1,0.23334102215068656,23.33,Trung binh,3,Cap bac cao - thu nhap cao
9463,2025-01-01,Sales,Sales Representative,0,0,0.14892997533632468,14.89,Thap,2,It tham nien - Khoi luong cong viec thap
9464,2025-01-01,Operations,Procurement Specialist,0,0,0.12414541786185967,12.41,Thap,2,It tham nien - Khoi luong cong viec thap
9465,2025-01-01,Operations,Warehouse Supervisor,0,1,0.17665680427513492,17.67,Trung binh,2,It tham nien - Khoi luong cong viec thap
9466,2025-01-01,Sales,Account Manager,0,0,0.109233562983902,10.92,Thap,2,It tham nien - Khoi luong cong viec thap
9468,2025-01-01,Sales,Account Manager,0,1,0.3004652045605075,30.05,Cao,1,Khoi luong cong viec cao - uu tien giu chan
9469,2025-01-01,Marketing,Content Specialist,0,1,0.24855834379539096,24.86,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
9470,2025-01-01,Finance,Internal Auditor,0,1,0.16585773788780053,16.59,Trung binh,3,Cap bac cao - thu nhap cao
9471,2025-01-01,Operations,Operations Manager,0,0,0.11610735373232389,11.61,Thap,3,Cap bac cao - thu nhap cao
9472,2025-01-01,Human Resources,Recruiter,0,0,0.0783869114669027,7.84,Thap,2,It tham nien - Khoi luong cong viec thap
9473,2025-01-01,Human Resources,C&B Specialist,1,0,0.11303750282996523,11.3,Thap,2,It tham nien - Khoi luong cong viec thap
9474,2025-01-01,Human Resources,HR Executive,0,0,0.06469833146755023,6.47,Thap,0,Lau nam - thang tien cham
9477,2025-01-01,Information Technology,Data Analyst,0,0,0.08294753160300672,8.29,Thap,0,Lau nam - thang tien cham
9478,2025-01-01,Marketing,Content Specialist,1,1,0.24959835884772216,24.96,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
9480,2025-01-01,Operations,Operations Manager,0,1,0.18452328511024912,18.45,Trung binh,2,It tham nien - Khoi luong cong viec thap
9481,2025-01-01,Information Technology,Data Analyst,0,0,0.13361934127389838,13.36,Thap,3,Cap bac cao - thu nhap cao
9482,2025-01-01,Sales,Account Manager,0,1,0.28196854445522934,28.2,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
9483,2025-01-01,Operations,Operations Manager,0,0,0.05362692293265418,5.36,Thap,2,It tham nien - Khoi luong cong viec thap
9484,2025-01-01,Operations,Operations Manager,0,0,0.1418608984626475,14.19,Thap,2,It tham nien - Khoi luong cong viec thap
9485,2025-01-01,Human Resources,HR Manager,1,0,0.08684523716877672,8.68,Thap,0,Lau nam - thang tien cham
9493,2025-01-01,Sales,Sales Representative,1,0,0.08567967204185366,8.57,Thap,0,Lau nam - thang tien cham
9496,2025-01-01,Sales,Sales Representative,0,0,0.09060904244980937,9.06,Thap,2,It tham nien - Khoi luong cong viec thap
9497,2025-01-01,Finance,Finance Manager,0,0,0.07046597187468139,7.05,Thap,3,Cap bac cao - thu nhap cao
9498,2025-01-01,Information Technology,System Administrator,0,1,0.2243196106209489,22.43,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
9501,2025-01-01,Information Technology,QA Engineer,0,0,0.14740946663835489,14.74,Thap,1,Khoi luong cong viec cao - uu tien giu chan
9502,2025-01-01,Finance,Internal Auditor,0,1,0.23111810811190098,23.11,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
9503,2025-01-01,Information Technology,Data Analyst,0,0,0.14535618285269458,14.54,Thap,2,It tham nien - Khoi luong cong viec thap
9504,2025-01-01,Information Technology,QA Engineer,0,0,0.12570508136817624,12.57,Thap,1,Khoi luong cong viec cao - uu tien giu chan
9505,2025-01-01,Human Resources,HR Manager,0,0,0.06347132148782583,6.35,Thap,2,It tham nien - Khoi luong cong viec thap
9507,2025-01-01,Operations,Operations Executive,0,0,0.12510044065048748,12.51,Thap,2,It tham nien - Khoi luong cong viec thap
9510,2025-01-01,Marketing,Marketing Manager,0,1,0.17151314108265564,17.15,Trung binh,0,Lau nam - thang tien cham
9512,2025-01-01,Sales,Sales Representative,0,0,0.09795225622083528,9.8,Thap,2,It tham nien - Khoi luong cong viec thap
9513,2025-01-01,Human Resources,Recruiter,0,1,0.21648834604449044,21.65,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
9515,2025-01-01,Sales,Sales Executive,0,0,0.09389181495984508,9.39,Thap,2,It tham nien - Khoi luong cong viec thap
9516,2025-01-01,Sales,Account Manager,0,1,0.16138290802581218,16.14,Trung binh,2,It tham nien - Khoi luong cong viec thap
9519,2025-01-01,Marketing,Content Specialist,0,0,0.11971172851013936,11.97,Thap,2,It tham nien - Khoi luong cong viec thap
9521,2025-01-01,Finance,Finance Manager,0,0,0.07258114388303553,7.26,Thap,2,It tham nien - Khoi luong cong viec thap
9522,2025-01-01,Operations,Operations Executive,0,1,0.1702718384634039,17.03,Trung binh,2,It tham nien - Khoi luong cong viec thap
9523,2025-01-01,Human Resources,C&B Specialist,0,0,0.016893282849469858,1.69,Thap,2,It tham nien - Khoi luong cong viec thap
9524,2025-01-01,Marketing,Marketing Manager,1,1,0.19200236061093198,19.2,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
9527,2025-01-01,Operations,Operations Manager,0,1,0.21964500562875094,21.96,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
9530,2025-01-01,Marketing,Content Specialist,0,0,0.10795854626626367,10.8,Thap,2,It tham nien - Khoi luong cong viec thap
9532,2025-01-01,Marketing,Marketing Manager,0,0,0.05440076379091015,5.44,Thap,3,Cap bac cao - thu nhap cao
9534,2025-01-01,Sales,Sales Supervisor,0,1,0.4848702859259951,48.49,Cao,1,Khoi luong cong viec cao - uu tien giu chan
9536,2025-01-01,Operations,Procurement Specialist,0,1,0.1925169090164663,19.25,Trung binh,3,Cap bac cao - thu nhap cao
9539,2025-01-01,Finance,Finance Manager,0,0,0.1146954059783435,11.47,Thap,1,Khoi luong cong viec cao - uu tien giu chan
9542,2025-01-01,Information Technology,IT Support,0,0,0.05899559190756079,5.9,Thap,0,Lau nam - thang tien cham
9543,2025-01-01,Finance,Accountant,1,0,0.13952070502363073,13.95,Thap,1,Khoi luong cong viec cao - uu tien giu chan
9546,2025-01-01,Sales,Sales Representative,1,0,0.09134545063467793,9.13,Thap,1,Khoi luong cong viec cao - uu tien giu chan
9547,2025-01-01,Finance,Finance Manager,0,0,0.0950061377301114,9.5,Thap,2,It tham nien - Khoi luong cong viec thap
9549,2025-01-01,Finance,Accountant,0,0,0.0979024448725827,9.79,Thap,3,Cap bac cao - thu nhap cao
9552,2025-01-01,Human Resources,HR Executive,0,1,0.18847843117240543,18.85,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
9554,2025-01-01,Operations,Warehouse Supervisor,0,0,0.11831211978740251,11.83,Thap,0,Lau nam - thang tien cham
9556,2025-01-01,Finance,Internal Auditor,0,0,0.1278319913673422,12.78,Thap,3,Cap bac cao - thu nhap cao
9560,2025-01-01,Finance,Financial Analyst,0,0,0.13404580704733987,13.4,Thap,2,It tham nien - Khoi luong cong viec thap
9561,2025-01-01,Sales,Sales Representative,0,0,0.017628931932964765,1.76,Thap,2,It tham nien - Khoi luong cong viec thap
9565,2025-01-01,Human Resources,HR Executive,0,0,0.09856827942216317,9.86,Thap,2,It tham nien - Khoi luong cong viec thap
9567,2025-01-01,Sales,Account Manager,1,1,0.2736398380518725,27.36,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
9568,2025-01-01,Operations,Warehouse Supervisor,0,0,0.05192684142594429,5.19,Thap,2,It tham nien - Khoi luong cong viec thap
9569,2025-01-01,Sales,Sales Supervisor,0,1,0.2032969932680888,20.33,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
9570,2025-01-01,Sales,Sales Representative,0,0,0.13735960322444984,13.74,Thap,3,Cap bac cao - thu nhap cao
9573,2025-01-01,Finance,Financial Analyst,0,1,0.17085791874171602,17.09,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
9575,2025-01-01,Information Technology,System Administrator,1,1,0.20244081394162952,20.24,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
9576,2025-01-01,Finance,Internal Auditor,1,0,0.1177591770306125,11.78,Thap,1,Khoi luong cong viec cao - uu tien giu chan
9579,2025-01-01,Marketing,Marketing Manager,0,1,0.23471337695281663,23.47,Trung binh,0,Lau nam - thang tien cham
9581,2025-01-01,Information Technology,Data Analyst,0,0,0.12638267864600586,12.64,Thap,2,It tham nien - Khoi luong cong viec thap
9582,2025-01-01,Sales,Sales Executive,0,0,0.07464679338337933,7.46,Thap,2,It tham nien - Khoi luong cong viec thap
9584,2025-01-01,Information Technology,IT Support,0,0,0.0635218850947778,6.35,Thap,2,It tham nien - Khoi luong cong viec thap
9588,2025-01-01,Finance,Accountant,0,0,0.017960296407395906,1.8,Thap,2,It tham nien - Khoi luong cong viec thap
9589,2025-01-01,Marketing,Content Specialist,0,0,0.15196624492673616,15.2,Thap,2,It tham nien - Khoi luong cong viec thap
9590,2025-01-01,Marketing,Marketing Executive,0,0,0.05658149703254207,5.66,Thap,2,It tham nien - Khoi luong cong viec thap
9592,2025-01-01,Human Resources,HR Manager,0,1,0.1914737969395229,19.15,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
9595,2025-01-01,Operations,Operations Executive,0,1,0.23409440949375115,23.41,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
9596,2025-01-01,Sales,Sales Supervisor,0,1,0.22583733875713788,22.58,Trung binh,2,It tham nien - Khoi luong cong viec thap
9597,2025-01-01,Sales,Sales Executive,0,0,0.056503866201915644,5.65,Thap,2,It tham nien - Khoi luong cong viec thap
9601,2025-01-01,Marketing,Digital Marketing Specialist,0,1,0.3030839149738903,30.31,Cao,1,Khoi luong cong viec cao - uu tien giu chan
9604,2025-01-01,Sales,Sales Representative,0,0,0.04260326102605116,4.26,Thap,3,Cap bac cao - thu nhap cao
9605,2025-01-01,Finance,Internal Auditor,0,0,0.07470089589504787,7.47,Thap,2,It tham nien - Khoi luong cong viec thap
9607,2025-01-01,Finance,Accountant,0,0,0.051427919003842706,5.14,Thap,2,It tham nien - Khoi luong cong viec thap
9608,2025-01-01,Finance,Financial Analyst,1,0,0.09593181332635542,9.59,Thap,1,Khoi luong cong viec cao - uu tien giu chan
9610,2025-01-01,Human Resources,HR Manager,0,0,0.1093678246259319,10.94,Thap,3,Cap bac cao - thu nhap cao
9615,2025-01-01,Sales,Sales Supervisor,1,1,0.17608082392725094,17.61,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
9617,2025-01-01,Finance,Financial Analyst,0,0,0.09046112224130384,9.05,Thap,0,Lau nam - thang tien cham
9623,2025-01-01,Sales,Sales Supervisor,0,0,0.03590604830952705,3.59,Thap,2,It tham nien - Khoi luong cong viec thap
9625,2025-01-01,Finance,Internal Auditor,0,1,0.3062518311725698,30.63,Cao,3,Cap bac cao - thu nhap cao
9626,2025-01-01,Information Technology,IT Support,0,1,0.1730744792109718,17.31,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
9627,2025-01-01,Marketing,Digital Marketing Specialist,1,1,0.17337820421133426,17.34,Trung binh,0,Lau nam - thang tien cham
9628,2025-01-01,Sales,Sales Supervisor,0,0,0.03655123110645767,3.66,Thap,3,Cap bac cao - thu nhap cao
9629,2025-01-01,Marketing,Digital Marketing Specialist,0,0,0.12509078530000797,12.51,Thap,0,Lau nam - thang tien cham
9632,2025-01-01,Finance,Internal Auditor,1,1,0.2338219980795067,23.38,Trung binh,0,Lau nam - thang tien cham
9636,2025-01-01,Finance,Finance Manager,0,0,0.07447242836361317,7.45,Thap,2,It tham nien - Khoi luong cong viec thap
9637,2025-01-01,Sales,Account Manager,0,0,0.14372192268157286,14.37,Thap,2,It tham nien - Khoi luong cong viec thap
9639,2025-01-01,Human Resources,Recruiter,0,0,0.056671129775378665,5.67,Thap,3,Cap bac cao - thu nhap cao
9643,2025-01-01,Human Resources,HR Manager,0,0,0.10078336898567206,10.08,Thap,3,Cap bac cao - thu nhap cao
9644,2025-01-01,Sales,Sales Executive,0,0,0.05491817916837649,5.49,Thap,2,It tham nien - Khoi luong cong viec thap
9648,2025-01-01,Information Technology,Data Analyst,0,0,0.051563225659871856,5.16,Thap,2,It tham nien - Khoi luong cong viec thap
9652,2025-01-01,Marketing,Content Specialist,0,0,0.10763405975531162,10.76,Thap,2,It tham nien - Khoi luong cong viec thap
9655,2025-01-01,Finance,Finance Manager,1,1,0.2974379291283321,29.74,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
9658,2025-01-01,Operations,Operations Executive,0,0,0.1371031671147166,13.71,Thap,3,Cap bac cao - thu nhap cao
9661,2025-01-01,Operations,Operations Executive,1,1,0.2698008326536545,26.98,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
9663,2025-01-01,Operations,Warehouse Supervisor,0,0,0.13275999727871388,13.28,Thap,3,Cap bac cao - thu nhap cao
9665,2025-01-01,Marketing,Marketing Manager,1,1,0.1911372135411831,19.11,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
9669,2025-01-01,Marketing,Content Specialist,0,1,0.21884870505984463,21.88,Trung binh,2,It tham nien - Khoi luong cong viec thap
9670,2025-01-01,Human Resources,C&B Specialist,0,0,0.061449781921978676,6.14,Thap,2,It tham nien - Khoi luong cong viec thap
9672,2025-01-01,Finance,Finance Manager,0,1,0.19610128634415638,19.61,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
9673,2025-01-01,Sales,Sales Executive,1,0,0.11732551507843017,11.73,Thap,1,Khoi luong cong viec cao - uu tien giu chan
9674,2025-01-01,Information Technology,IT Support,0,0,0.14700081180079413,14.7,Thap,1,Khoi luong cong viec cao - uu tien giu chan
9678,2025-01-01,Human Resources,HR Executive,0,0,0.05779820841524373,5.78,Thap,2,It tham nien - Khoi luong cong viec thap
9683,2025-01-01,Finance,Internal Auditor,0,0,0.053163198666201436,5.32,Thap,2,It tham nien - Khoi luong cong viec thap
9684,2025-01-01,Human Resources,HR Manager,0,0,0.04610270066495427,4.61,Thap,3,Cap bac cao - thu nhap cao
9685,2025-01-01,Sales,Sales Representative,0,0,0.059280548589804825,5.93,Thap,2,It tham nien - Khoi luong cong viec thap
